"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"1500000US060014251012","Block Group 2, Census Tract 4251.01, Alameda County, California","305","117","269","121","121","64","0","12","0","12","148","121","0","12","0","12","0","12","0","12","0","12","36","33","36","33","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014251021","Block Group 1, Census Tract 4251.02, Alameda County, California","1280","230","1154","223","590","215","85","71","0","12","355","118","30","43","0","12","94","55","7","11","87","52","126","73","75","58","0","12","13","20","0","12","0","12","38","36","0","12","0","12","0","12"
"1500000US060014251022","Block Group 2, Census Tract 4251.02, Alameda County, California","2080","326","1914","341","606","193","68","51","8","11","1076","337","0","12","32","41","124","87","0","12","124","87","166","103","47","37","0","12","9","14","0","12","0","12","88","86","22","23","0","12","22","23"
"1500000US060014251023","Block Group 3, Census Tract 4251.02, Alameda County, California","546","169","487","158","133","65","172","140","0","12","163","79","8","13","0","12","11","17","0","12","11","17","59","55","34","40","10","15","0","12","7","14","0","12","8","12","0","12","0","12","0","12"
"1500000US060014251031","Block Group 1, Census Tract 4251.03, Alameda County, California","878","181","761","172","281","109","20","22","0","12","396","168","0","12","0","12","64","72","0","12","64","72","117","71","66","52","10","15","0","12","28","37","0","12","0","12","13","19","13","19","0","12"
"1500000US060014251032","Block Group 2, Census Tract 4251.03, Alameda County, California","1138","177","1102","181","559","180","158","92","2","5","272","118","0","12","0","12","111","74","0","12","111","74","36","32","36","32","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014251033","Block Group 3, Census Tract 4251.03, Alameda County, California","779","176","723","162","379","171","250","87","0","12","68","61","0","12","0","12","26","41","0","12","26","41","56","58","35","34","21","34","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014251041","Block Group 1, Census Tract 4251.04, Alameda County, California","1971","303","1711","310","644","157","594","236","0","12","327","104","14","20","15","24","117","71","0","12","117","71","260","196","90","97","0","12","0","12","0","12","0","12","88","106","82","90","54","83","28","35"
"1500000US060014251042","Block Group 2, Census Tract 4251.04, Alameda County, California","1568","286","1346","238","633","142","347","162","0","12","312","111","0","12","0","12","54","49","5","8","49","48","222","155","46","33","0","12","23","38","0","12","0","12","101","147","52","58","24","38","28","46"
"1500000US060014261001","Block Group 1, Census Tract 4261, Alameda County, California","1206","312","1183","300","879","284","0","12","0","12","218","146","0","12","0","12","86","94","0","12","86","94","23","40","23","40","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014261002","Block Group 2, Census Tract 4261, Alameda County, California","544","272","544","272","509","275","0","12","0","12","35","60","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014261003","Block Group 3, Census Tract 4261, Alameda County, California","1141","286","1093","285","785","247","45","63","0","12","226","144","0","12","0","12","37","46","0","12","37","46","48","74","48","74","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014261004","Block Group 4, Census Tract 4261, Alameda County, California","1065","316","1002","321","793","278","0","12","0","12","116","200","0","12","0","12","93","118","0","12","93","118","63","100","63","100","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014261005","Block Group 5, Census Tract 4261, Alameda County, California","1752","427","1752","427","1120","300","0","12","0","12","587","298","0","12","0","12","45","51","0","12","45","51","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014261006","Block Group 6, Census Tract 4261, Alameda County, California","813","235","813","235","697","223","0","12","0","12","116","138","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014262001","Block Group 1, Census Tract 4262, Alameda County, California","1416","219","1278","220","967","194","0","12","0","12","239","130","0","12","0","12","72","62","0","12","72","62","138","86","125","82","0","12","0","12","0","12","0","12","0","12","13","23","13","23","0","12"
"1500000US060014262002","Block Group 2, Census Tract 4262, Alameda County, California","2008","252","1871","262","1433","255","0","12","4","7","255","114","0","12","0","12","179","108","0","12","179","108","137","112","137","112","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014262003","Block Group 3, Census Tract 4262, Alameda County, California","1372","250","1311","243","842","225","110","94","0","12","228","111","7","12","10","17","114","93","0","12","114","93","61","78","9","14","0","12","0","12","0","12","0","12","9","14","43","64","0","12","43","64"
"1500000US060014271001","Block Group 1, Census Tract 4271, Alameda County, California","1337","273","933","196","632","141","27","24","14","23","201","130","8","13","0","12","51","54","0","12","51","54","404","226","142","92","0","12","0","12","48","64","0","12","214","208","0","12","0","12","0","12"
"1500000US060014271002","Block Group 2, Census Tract 4271, Alameda County, California","864","196","800","181","658","153","0","12","0","12","89","74","0","12","29","43","24","37","0","12","24","37","64","80","64","80","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014271003","Block Group 3, Census Tract 4271, Alameda County, California","1774","272","1602","242","1260","221","28","28","5","9","277","99","0","12","15","19","17","18","0","12","17","18","172","104","59","57","0","12","0","12","28","31","0","12","6","12","79","80","52","61","27","42"
"1500000US060014272001","Block Group 1, Census Tract 4272, Alameda County, California","992","252","826","214","458","146","10","18","12","16","321","168","0","12","6","9","19","23","0","12","19","23","166","134","70","99","0","12","0","12","0","12","0","12","53","65","43","56","0","12","43","56"
"1500000US060014272002","Block Group 2, Census Tract 4272, Alameda County, California","1466","228","1251","193","462","138","56","65","0","12","640","185","19","29","0","12","74","54","0","12","74","54","215","135","85","74","0","12","0","12","8","13","0","12","105","103","17","19","0","12","17","19"
"1500000US060014272003","Block Group 3, Census Tract 4272, Alameda County, California","944","228","849","233","390","137","38","57","0","12","363","188","0","12","0","12","58","47","0","12","58","47","95","66","62","52","0","12","10","16","0","12","0","12","0","12","23","24","10","16","13","19"
"1500000US060014272004","Block Group 4, Census Tract 4272, Alameda County, California","703","264","509","195","332","153","7","16","0","12","158","146","0","12","0","12","12","18","0","12","12","18","194","171","144","158","0","12","0","12","0","12","0","12","17","27","33","40","11","16","22","36"
"1500000US060014272005","Block Group 5, Census Tract 4272, Alameda County, California","75","18","43","23","32","25","11","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12","32","23","6","13","0","12","0","12","0","12","0","12","26","19","0","12","0","12","0","12"
"1500000US060014273001","Block Group 1, Census Tract 4273, Alameda County, California","1298","220","1122","203","707","165","130","111","17","25","161","103","26","38","0","12","81","45","31","33","50","34","176","92","92","59","0","12","0","12","0","12","0","12","56","71","28","23","17","26","11","17"
"1500000US060014273002","Block Group 2, Census Tract 4273, Alameda County, California","1557","250","1430","220","412","129","109","74","0","12","774","172","13","22","0","12","122","72","0","12","122","72","127","117","36","34","0","12","0","12","0","12","0","12","63","104","28","29","14","20","14","22"
"1500000US060014273003","Block Group 3, Census Tract 4273, Alameda County, California","1050","181","910","157","439","106","58","66","0","12","377","123","0","12","22","35","14","23","0","12","14","23","140","106","101","90","0","12","0","12","13","20","0","12","0","12","26","42","0","12","26","42"
"1500000US060014273004","Block Group 4, Census Tract 4273, Alameda County, California","765","230","765","230","363","117","27","37","0","12","342","235","0","12","0","12","33","40","0","12","33","40","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014273005","Block Group 5, Census Tract 4273, Alameda County, California","676","206","538","170","75","44","62","44","5","8","354","172","0","12","0","12","42","46","0","12","42","46","138","106","86","93","0","12","0","12","0","12","0","12","41","65","11","16","11","16","0","12"
"1500000US060014276001","Block Group 1, Census Tract 4276, Alameda County, California","2277","362","2000","359","645","185","293","183","0","12","887","292","26","47","27","40","122","106","14","22","108","103","277","165","83","83","0","12","0","12","23","25","0","12","171","143","0","12","0","12","0","12"
"1500000US060014276002","Block Group 2, Census Tract 4276, Alameda County, California","2278","418","2066","401","598","217","482","333","0","12","860","221","0","12","0","12","126","104","0","12","126","104","212","181","55","50","0","12","0","12","0","12","0","12","147","170","10","15","10","15","0","12"
"1500000US060014276003","Block Group 3, Census Tract 4276, Alameda County, California","645","216","600","213","240","75","200","167","4","7","43","41","29","34","0","12","84","105","0","12","84","105","45","53","40","52","0","12","0","12","0","12","0","12","0","12","5","9","0","12","5","9"
"1500000US060014277001","Block Group 1, Census Tract 4277, Alameda County, California","1061","463","813","399","278","149","167","223","0","12","199","164","0","12","0","12","169","242","0","12","169","242","248","153","99","89","0","12","0","12","0","12","0","12","65","105","84","103","84","103","0","12"
"1500000US060014277002","Block Group 2, Census Tract 4277, Alameda County, California","2036","380","1673","336","1034","245","158","151","2","5","393","232","0","12","20","31","66","69","0","12","66","69","363","195","112","71","1","5","0","12","0","12","0","12","210","129","40","65","40","65","0","12"
"1500000US060014277003","Block Group 3, Census Tract 4277, Alameda County, California","1123","239","875","236","524","142","118","115","0","12","169","154","0","12","0","12","64","66","17","28","47","59","248","179","56","52","0","12","0","12","0","12","0","12","172","177","20","32","0","12","20","32"
"1500000US060014277004","Block Group 4, Census Tract 4277, Alameda County, California","981","227","919","224","684","193","48","76","0","12","169","151","0","12","0","12","18","26","0","12","18","26","62","49","62","49","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014278001","Block Group 1, Census Tract 4278, Alameda County, California","1078","489","950","489","247","97","72","116","0","12","596","479","0","12","24","38","11","18","0","12","11","18","128","113","99","111","0","12","0","12","0","12","0","12","29","48","0","12","0","12","0","12"
"1500000US060014278002","Block Group 2, Census Tract 4278, Alameda County, California","955","286","936","286","618","228","76","73","6","9","44","46","0","12","0","12","192","129","0","12","192","129","19","32","0","12","0","12","0","12","0","12","0","12","19","32","0","12","0","12","0","12"
"1500000US060014278003","Block Group 3, Census Tract 4278, Alameda County, California","1036","411","1036","411","840","450","0","12","0","12","101","168","0","12","0","12","95","109","0","12","95","109","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014278004","Block Group 4, Census Tract 4278, Alameda County, California","788","214","715","193","491","168","60","67","0","12","118","101","0","12","0","12","46","56","0","12","46","56","73","65","0","12","0","12","0","12","0","12","0","12","49","55","24","38","0","12","24","38"
"1500000US060014278005","Block Group 5, Census Tract 4278, Alameda County, California","1097","280","828","247","473","180","28","45","0","12","216","166","0","12","0","12","111","102","0","12","111","102","269","208","44","49","0","12","0","12","0","12","0","12","112","107","113","112","63","89","50","64"
"1500000US060014279001","Block Group 1, Census Tract 4279, Alameda County, California","1231","283","1097","295","282","132","41","49","0","12","726","284","0","12","0","12","48","46","0","12","48","46","134","159","25","31","0","12","0","12","0","12","0","12","0","12","109","154","0","12","109","154"
"1500000US060014279002","Block Group 2, Census Tract 4279, Alameda County, California","1111","237","933","250","834","241","0","12","27","41","17","103","0","12","0","12","55","74","0","12","55","74","178","193","28","31","0","12","0","12","0","12","0","12","150","189","0","12","0","12","0","12"
"1500000US060014279003","Block Group 3, Census Tract 4279, Alameda County, California","592","180","530","159","374","133","66","78","0","12","63","56","0","12","0","12","27","45","0","12","27","45","62","60","21","34","0","12","0","12","0","12","0","12","23","35","18","28","18","28","0","12"
"1500000US060014279004","Block Group 4, Census Tract 4279, Alameda County, California","791","356","677","345","298","156","58","89","7","13","242","261","0","12","0","12","72","119","50","83","22","36","114","107","87","111","0","12","0","12","0","12","0","12","27","32","0","12","0","12","0","12"
"1500000US060014279005","Block Group 5, Census Tract 4279, Alameda County, California","1327","286","1095","290","644","227","67","104","0","12","384","253","0","12","0","12","0","12","0","12","0","12","232","169","180","151","52","105","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014280001","Block Group 1, Census Tract 4280, Alameda County, California","748","213","348","151","98","57","70","75","0","12","123","59","0","12","0","12","57","70","0","12","57","70","400","186","23","37","0","12","0","12","0","12","0","12","377","213","0","12","0","12","0","12"
"1500000US060014280002","Block Group 2, Census Tract 4280, Alameda County, California","2129","309","1856","255","946","169","83","52","3","8","658","197","0","12","0","12","166","100","0","12","166","100","273","158","129","112","40","50","0","12","0","12","0","12","92","78","12","14","7","12","5","9"
"1500000US060014281001","Block Group 1, Census Tract 4281, Alameda County, California","1476","271","1300","249","748","152","114","171","0","12","323","157","10","17","0","12","105","63","0","12","105","63","176","119","133","113","0","12","0","12","8","14","0","12","12","18","23","26","13","20","10","16"
"1500000US060014281002","Block Group 2, Census Tract 4281, Alameda County, California","1080","181","891","161","716","168","36","43","0","12","91","52","0","12","0","12","48","43","0","12","48","43","189","96","86","83","0","12","0","12","0","12","0","12","32","36","71","50","38","42","33","37"
"1500000US060014281003","Block Group 3, Census Tract 4281, Alameda County, California","1275","218","1215","211","599","169","141","95","0","12","343","149","9","14","80","59","43","53","0","12","43","53","60","51","9","14","2","5","0","12","11","17","0","12","38","46","0","12","0","12","0","12"
"1500000US060014281004","Block Group 4, Census Tract 4281, Alameda County, California","1008","206","873","195","490","115","24","25","0","12","295","182","11","16","0","12","53","63","0","12","53","63","135","106","103","95","0","12","0","12","0","12","0","12","13","21","19","22","0","12","19","22"
"1500000US060014282001","Block Group 1, Census Tract 4282, Alameda County, California","1078","305","902","240","723","211","0","12","0","12","179","143","0","12","0","12","0","12","0","12","0","12","176","150","163","150","0","12","0","12","0","12","0","12","13","21","0","12","0","12","0","12"
"1500000US060014282002","Block Group 2, Census Tract 4282, Alameda County, California","1694","387","1476","367","887","227","71","92","0","12","479","295","14","22","0","12","25","28","0","12","25","28","218","166","52","49","0","12","0","12","0","12","0","12","166","165","0","12","0","12","0","12"
"1500000US060014282003","Block Group 3, Census Tract 4282, Alameda County, California","1370","383","1239","374","635","209","307","264","0","12","261","228","0","12","0","12","36","58","0","12","36","58","131","139","15","24","0","12","0","12","0","12","0","12","105","136","11","19","0","12","11","19"
"1500000US060014282004","Block Group 4, Census Tract 4282, Alameda County, California","1276","377","1157","368","463","183","36","43","0","12","281","186","0","12","0","12","377","286","0","12","377","286","119","87","13","19","0","12","0","12","0","12","0","12","28","34","78","86","0","12","78","86"
"1500000US060014282005","Block Group 5, Census Tract 4282, Alameda County, California","1188","289","985","222","713","200","0","12","0","12","195","151","16","25","0","12","61","64","0","12","61","64","203","208","203","208","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014283011","Block Group 1, Census Tract 4283.01, Alameda County, California","2798","348","2451","341","977","218","142","147","0","12","1069","295","60","90","0","12","203","147","0","12","203","147","347","242","0","12","0","12","0","12","122","136","0","12","191","207","34","48","34","48","0","12"
"1500000US060014283012","Block Group 2, Census Tract 4283.01, Alameda County, California","861","214","710","208","237","100","22","34","22","35","286","169","0","12","0","12","143","124","0","12","143","124","151","123","151","123","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014283013","Block Group 3, Census Tract 4283.01, Alameda County, California","1266","292","1113","271","326","146","174","207","0","12","526","260","0","12","21","31","66","70","0","12","66","70","153","118","153","118","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014283014","Block Group 4, Census Tract 4283.01, Alameda County, California","2352","349","2232","346","764","195","0","12","0","12","1286","282","0","12","0","12","182","134","0","12","182","134","120","114","0","12","0","12","0","12","58","96","0","12","0","12","62","73","16","24","46","69"
"1500000US060014283021","Block Group 1, Census Tract 4283.02, Alameda County, California","2351","459","2243","456","914","341","58","78","0","12","1070","340","0","12","0","12","201","174","0","12","201","174","108","99","81","92","0","12","0","12","0","12","0","12","0","12","27","43","0","12","27","43"
"1500000US060014283022","Block Group 2, Census Tract 4283.02, Alameda County, California","2453","424","2440","427","1031","292","89","101","0","12","1238","382","0","12","0","12","82","87","0","12","82","87","13","22","13","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014283023","Block Group 3, Census Tract 4283.02, Alameda County, California","2620","442","2262","457","1150","351","47","62","0","12","877","293","0","12","41","51","147","100","0","12","147","100","358","95","105","83","0","12","0","12","0","12","0","12","197","167","56","96","0","12","56","96"
"1500000US060014284001","Block Group 1, Census Tract 4284, Alameda County, California","1988","298","1611","262","847","166","148","103","0","12","421","158","11","14","12","21","172","98","0","12","172","98","377","172","139","67","0","12","106","133","0","12","0","12","31","33","101","75","101","75","0","12"
"1500000US060014284002","Block Group 2, Census Tract 4284, Alameda County, California","955","221","732","209","293","103","137","148","21","20","203","136","17","25","0","12","61","80","0","12","61","80","223","106","119","80","0","12","0","12","0","12","0","12","64","51","40","46","40","46","0","12"
"1500000US060014284003","Block Group 3, Census Tract 4284, Alameda County, California","1625","294","1423","259","674","181","206","223","0","12","506","217","0","12","0","12","37","29","0","12","37","29","202","135","141","88","28","44","0","12","0","12","0","12","0","12","33","41","20","31","13","22"
"1500000US060014285001","Block Group 1, Census Tract 4285, Alameda County, California","2318","334","2019","329","857","239","213","142","31","39","696","197","0","12","0","12","222","147","0","12","222","147","299","183","103","74","0","12","0","12","0","12","0","12","136","132","60","48","22","31","38","39"
"1500000US060014285002","Block Group 2, Census Tract 4285, Alameda County, California","779","192","681","169","417","132","33","35","0","12","158","91","0","12","51","56","22","22","0","12","22","22","98","91","6","10","0","12","0","12","0","12","0","12","51","53","41","60","0","12","41","60"
"1500000US060014286001","Block Group 1, Census Tract 4286, Alameda County, California","1638","283","1549","263","713","191","50","53","9","18","755","208","0","12","11","17","11","17","0","12","11","17","89","76","30","53","0","12","0","12","5","12","0","12","0","12","54","60","43","58","11","16"
"1500000US060014286002","Block Group 2, Census Tract 4286, Alameda County, California","618","213","584","213","308","88","102","129","0","12","82","83","0","12","0","12","92","123","0","12","92","123","34","32","13","20","0","12","21","24","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014286003","Block Group 3, Census Tract 4286, Alameda County, California","1198","305","1113","299","463","133","102","57","0","12","345","146","0","12","0","12","203","130","0","12","203","130","85","65","44","46","0","12","26","38","0","12","0","12","15","22","0","12","0","12","0","12"
"1500000US060014287001","Block Group 1, Census Tract 4287, Alameda County, California","3269","273","2847","284","962","171","277","117","0","12","1367","257","0","12","10","16","231","133","9","14","222","136","422","147","351","142","0","12","0","12","0","12","0","12","39","35","32","50","0","12","32","50"
"1500000US060014287002","Block Group 2, Census Tract 4287, Alameda County, California","1203","306","898","258","264","116","475","220","19","30","94","128","0","12","0","12","46","49","7","14","39","47","305","161","27","26","0","12","0","12","0","12","0","12","258","155","20","31","20","31","0","12"
"1500000US060014301011","Block Group 1, Census Tract 4301.01, Alameda County, California","1436","396","1382","398","335","150","29","47","0","12","1005","412","0","12","0","12","13","23","0","12","13","23","54","66","37","61","0","12","0","12","0","12","0","12","0","12","17","27","17","27","0","12"
